5.280	9.080	1a
9.080	10.900	1b
10.900	12.320	1c
12.320	20.280	2a
20.280	23.560	2b
23.560	26.540	2c
26.540	29.220	3a
29.220	30.580	3b
30.580	32.560	3c
32.560	36.480	3d
36.480	42.400	4a
42.400	43.720	4b
43.720	45.040	4c
45.040	46.120	4d
46.120	48.740	4e
48.740	53.080	4f
53.080	54.300	5a
54.300	59.640	5b
59.640	62.140	6a
62.140	67.040	6b
67.040	72.000	6c
72.000	73.220	6d
73.220	76.500	6e
76.500	78.660	6f
78.660	80.280	7a
80.280	89.280	7b
89.280	100.960	8a
100.960	102.240	8b
102.240	103.440	9a
103.440	105.980	9b
105.980	111.980	9c
111.980	112.640	10a
112.640	118.740	10b
118.740	120.300	10c
120.300	123.520	10d
123.520	125.940	10e
125.940	132.320	11a
132.320	136.140	11b
136.140	144.580	11c
144.580	151.020	12
151.020	153.220	13a
153.220	159.820	13b
159.820	164.880	13c
164.880	175.340	14
175.340	177.900	15a
177.900	180.040	15b
180.040	186.680	15c
186.680	187.840	15d
187.840	193.560	15e
193.560	198.280	16a
198.280	200.880	16b
200.880	203.560	16c
203.560	204.720	16d
204.720	206.060	17a
206.060	211.320	17b
211.320	213.340	17c
213.340	214.180	17d
214.180	221.040	17e
221.040	222.200	17f
222.200	227.660	17g
227.660	231.460	18a
231.460	235.920	18b
235.920	238.420	19a
238.420	244.840	19b
244.840	246.260	19c
246.260	250.040	19d
250.040	252.800	20a
252.800	255.460	20b
255.460	259.460	20c
259.460	262.340	20d
262.340	264.160	21a
264.160	264.900	21b
264.900	270.620	21c
270.620	275.540	21d
275.540	278.580	22a
278.580	281.160	22b
281.160	282.980	22c
282.980	284.920	22d
284.920	287.720	22e
287.720	289.480	23a
289.480	299.520	23b
299.520	306.920	23c
306.920	309.960	23d
309.960	314.200	24a
314.200	317.040	24b
317.040	321.340	25a
321.340	325.000	25b
325.000	330.260	25c
330.260	332.580	26a
332.580	335.440	26b
335.440	336.500	26c
336.500	338.360	26d
338.360	340.320	26e
340.320	343.240	27a
343.240	344.820	27b
344.820	347.320	27c
347.320	349.020	27d
349.020	351.600	27e
351.600	353.620	27f
353.620	355.080	27g
355.080	356.460	27h
356.460	358.560	27i
358.560	360.740	27j
360.740	362.640	27k
362.640	366.420	28a
366.420	371.800	28b
371.800	373.720	29a
373.720	377.440	29b
377.440	379.360	30a
379.360	383.420	30b
383.420	386.080	30c
386.080	389.360	31a
389.360	395.600	31b
