4.000	13.000	1a
13.000	14.840	1b
14.840	17.280	1c
17.280	27.260	2
27.260	34.800	3a
34.800	37.840	3b
37.840	39.540	3c
39.540	43.800	3d
43.800	44.780	3e
44.780	48.240	4a
48.240	56.480	4b
56.480	58.420	4c
58.420	61.980	4d
61.980	69.700	5a
69.700	79.680	5b
79.680	83.660	6a
83.660	92.180	6b
92.180	93.140	6c
93.140	98.340	6d
98.340	103.640	7a
103.640	109.000	7b
109.000	111.080	7c
111.080	112.100	7d
112.100	113.380	8a
113.380	118.140	8b
118.140	128.220	9
128.220	129.320	10a
129.320	131.580	10b
131.580	136.000	10c
136.000	138.060	10d
138.060	139.400	11a
139.400	153.200	11b
153.200	155.360	11c
155.360	163.920	12
163.920	168.460	13a
168.460	170.840	13b
170.840	174.660	13c
174.660	179.800	13d
179.800	186.840	14a
186.840	189.540	14b
189.540	193.440	15a
193.440	201.520	15b
201.520	206.900	15c
206.900	213.200	16a
213.200	214.060	16b
214.060	216.980	16c
216.980	220.700	16d
220.700	226.660	17a
226.660	231.840	17b
231.840	234.040	17c
234.040	242.100	18a
242.100	243.200	18b
243.200	245.560	18c
245.560	250.080	18d
250.080	257.560	18e
257.560	263.240	19a
263.240	265.780	19b
265.780	267.620	19c
267.620	269.980	19d
269.980	276.880	20
276.880	280.540	21a
280.540	291.400	21b
291.400	294.540	22a
294.540	296.560	22b
296.560	298.440	22c
298.440	299.940	22d
299.940	306.400	23a
306.400	308.360	23b
308.360	309.340	23c
309.340	314.240	23d
314.240	316.400	23e
316.400	320.760	24a
320.760	321.200	24b
321.200	326.300	24c
326.300	329.640	24d
329.640	332.300	25a
332.300	334.700	25b
334.700	341.360	25c
341.360	352.140	26
352.140	357.440	27a
357.440	361.180	27b
361.180	367.900	28a
367.900	370.860	28b
370.860	373.140	28c
373.140	375.640	29a
375.640	378.560	29b
378.560	380.300	29c
380.300	389.080	29d
389.080	390.280	30a
390.280	395.080	30b
395.080	397.380	30c
397.380	400.040	30d
400.040	402.860	30e
402.860	406.980	31a
406.980	413.160	31b
413.160	417.300	31c
417.300	422.080	31d
422.080	423.920	31e
423.920	426.340	32a
426.340	428.560	32b
428.560	430.760	32c
430.760	433.880	32d
433.880	435.440	32e
435.440	437.640	33
437.640	442.860	34a
442.860	453.560	34b
