\id MRK
\c 2
\level phrase
\separators . ? ! : ; ,
3.560	9.840	1a
9.840	13.220	1b
13.220	22.480	2a
22.480	27.720	2b
27.720	34.900	3
34.900	43.160	4a
43.160	58.580	4b
58.580	64.000	5a
64.000	65.000	5b
65.000	68.220	5c
68.220	74.300	6a
74.300	76.800	6b
76.800	81.400	7a
81.400	86.640	7b
86.640	91.940	8a
91.940	95.000	8b
95.000	104.340	9
104.340	106.780	10a
106.780	117.600	10b
117.600	122.340	10c
122.340	124.560	11a
124.560	127.280	11b
127.280	133.880	12a
133.880	136.620	12b
136.620	140.440	12c
140.440	143.620	12d
143.620	146.160	12e
146.160	149.580	13a
149.580	153.040	13b
153.040	157.300	13c
157.300	165.220	14a
165.220	167.220	14b
167.220	170.000	14c
170.000	174.220	14d
174.220	181.540	15a
181.540	189.220	15b
189.220	195.080	15c
195.080	207.820	16a
207.820	211.100	16b
211.100	219.080	16c
219.080	222.960	17a
222.960	225.420	17b
225.420	229.240	17c
229.240	232.800	17d
232.800	238.880	17e
238.880	244.040	18a
244.040	248.800	18b
248.800	254.080	18c
254.080	257.280	18d
257.280	259.940	19a
259.940	264.960	19b
264.960	268.740	19c
268.740	273.440	20a
273.440	275.700	20b
275.700	282.920	21a
282.920	297.780	21b
297.780	304.860	22a
304.860	310.660	22b
310.660	313.480	22c
313.480	316.340	22d
316.340	322.760	22e
322.760	330.360	23a
330.360	334.480	23b
334.480	338.900	24a
338.900	339.840	24b
339.840	344.660	24c
344.660	346.900	25a
346.900	358.180	25b
358.180	368.600	26a
368.600	375.580	26b
375.580	382.960	26c
382.960	387.400	27a
387.400	390.780	27b
390.780	395.140	27c
395.140	405.160	28
