\id MRK
\c 2
\level phrase
\separators . ? ؟ ! , ، ; ؛ : ।
0.560	2.630	s1
2.630	9.400	1a
9.400	13.060	1b
13.060	22.320	2a
22.320	26.670	2b
26.670	34.760	3
34.760	43.480	4a
43.480	58.390	4b
58.390	63.850	5a
63.850	64.840	5b
64.840	68.040	5c
68.040	73.260	6a
73.260	76.640	6b
76.640	81.220	7a
81.220	86.470	7b
86.470	91.780	8a
91.780	94.810	8b
94.810	104.200	9a
104.200	106.610	10a
106.610	117.430	10b
117.430	122.200	10c
122.200	124.370	11a
124.370	127.100	11b
127.100	133.750	12a
133.750	136.450	12b
136.450	140.270	12c
140.270	143.840	12d
143.840	145.640	12e
145.640	146.680	s2
146.680	149.400	13a
149.400	152.890	13b
152.890	157.160	13c
157.160	165.090	14a
165.090	167.080	14b
167.080	169.830	14c
169.830	174.090	14d
174.090	181.380	15a
181.380	189.070	15b
189.070	194.930	15c
194.930	207.680	16a
207.680	210.940	16b
210.940	218.910	16c
218.910	222.810	17a
222.810	225.200	17b
225.200	229.060	17c
229.060	232.590	17d
232.590	238.440	17e
238.440	239.780	s3
239.780	243.880	18a
243.880	248.650	18b
248.650	253.910	18c
253.910	257.150	18d
257.150	259.810	19a
259.810	264.790	19b
264.790	268.590	19c
268.590	273.310	20a
273.310	275.520	20b
275.520	283.380	21a
283.380	297.610	21b
297.610	305.200	22a
305.200	310.530	22b
310.530	313.310	22c
313.310	316.190	22d
316.190	321.880	22e
321.880	323.520	s4
323.520	330.230	23a
330.230	334.310	23b
334.310	338.720	24a
338.720	339.680	24b
339.680	344.490	24c
344.490	346.730	25a
346.730	358.000	25b
358.000	368.470	26a
368.470	375.940	26b
375.940	382.840	26c
382.840	387.240	27a
387.240	390.610	27b
390.610	395.000	27c
395.000	403.100	28a
