\id MRK
\c 5
\level phrase
\separators . ? ؟ ! , ، ; ؛ : ।
0.000	4.000	s1
4.000	11.700	1
11.700	22.030	2
22.030	25.660	3a
25.660	31.110	3b
31.110	38.990	4a
38.990	45.260	4b
45.260	49.320	4c
49.320	60.470	5
60.470	68.820	6
68.820	72.280	7-8a
72.280	75.850	7-8b
75.850	80.500	7-8c
80.500	81.700	7-8d
81.700	84.690	7-8e
84.690	88.240	7-8f
88.240	92.400	7-8g
92.400	94.070	9a
94.070	95.850	9b
95.850	97.140	9c
97.140	98.890	9d
98.890	101.140	9e
101.140	105.090	10a
105.090	107.800	10b
107.800	111.950	11
111.950	117.470	12a
117.470	121.210	12b
121.210	123.610	13a
123.610	130.120	13b
130.120	138.120	13c
138.120	149.560	14a
149.560	155.260	14b
155.260	168.620	15
168.620	172.540	16a
172.540	178.340	16b
178.340	181.150	17a
181.150	183.920	17b
183.920	187.490	18a
187.490	194.100	18b
194.100	196.510	18c
196.510	201.680	19a
201.680	202.700	19b
202.700	214.400	19c
214.400	221.780	20a
221.780	225.000	20b
225.000	226.480	s2
226.480	233.530	21a
233.530	242.250	21b
242.250	251.410	22a
251.410	256.510	22b
256.510	260.460	23a
260.460	264.330	23b
264.330	267.330	23c
267.330	271.500	23d
271.500	275.120	24a
275.120	280.480	24b
280.480	281.920	s3
281.920	290.110	25
290.110	297.500	26a
297.500	302.750	26b
302.750	304.980	26c
304.980	312.230	27-28a
312.230	313.660	27-28b
313.660	318.290	27-28c
318.290	321.850	27-28d
321.850	328.990	29a
328.990	334.720	29b
334.720	342.150	30a
342.150	347.320	30b
347.320	350.050	30c
350.050	353.840	31a
353.840	361.830	31b
361.830	368.790	32
368.790	381.190	33
381.190	383.740	34a
383.740	384.670	34b
384.670	388.830	34c
388.830	394.000	34d
394.000	404.960	35a
404.960	407.870	35b
407.870	410.840	35c
410.840	418.510	36a
418.510	419.610	36b
419.610	421.460	36c
421.460	431.140	37a
431.140	434.920	37b
434.920	443.560	38
443.560	447.070	39a
447.070	451.160	39b
451.160	453.340	39c
453.340	455.320	39d
455.320	459.240	40a
459.240	464.250	40b
464.250	474.760	40c
474.760	479.600	41a
479.600	483.100	41b
483.100	484.070	41c
484.070	487.620	41d
487.620	491.040	42a
491.040	495.170	42b
495.170	498.480	42c
498.480	503.600	43a
503.600	507.960	43b
507.960	510.560	43c
