\id MRK
\c 4
\level phrase
\separators . ? ؟ ! , ، ; ؛ : ।
0.620	3.660	s1
3.660	9.050	1a
9.050	18.010	1b
18.010	21.810	1c
21.810	27.190	2a
27.190	31.850	2b
31.850	33.500	3a
33.500	38.870	3b
38.870	43.860	4a
43.860	47.410	4b
47.410	52.320	5a
52.320	56.480	5b
56.480	62.130	6
62.130	66.480	7a
66.480	74.440	7b
74.440	78.670	7c
78.670	81.810	8a
81.810	85.200	8b
85.200	95.180	8c
95.180	99.180	9a
99.180	101.670	9b
101.670	105.740	10a
105.740	112.450	10b
112.450	119.070	10c
119.070	121.600	11a
121.600	129.770	11b
129.770	137.490	11c
137.490	143.400	12a
143.400	145.750	12b
145.750	148.240	12c
148.240	151.130	12d
151.130	160.420	12e
160.420	162.360	s2
162.360	163.760	13a
163.760	168.330	13b
168.330	172.770	13c
172.770	175.130	14a
175.130	180.800	14b
180.800	185.700	15a
185.700	187.940	15b
187.940	198.080	15c
198.080	204.620	16a
204.620	207.210	16b
207.210	213.780	16c
213.780	218.150	17a
218.150	223.530	17b
223.530	234.740	17c
234.740	240.400	18-19a
240.400	242.610	18-19b
242.610	255.610	18-19c
255.610	264.340	18-19d
264.340	269.950	20a
269.950	272.600	20b
272.600	279.320	20c
279.320	290.360	20d
290.360	292.160	s3
292.160	295.850	21a
295.850	302.180	21b
302.180	306.520	21c
306.520	310.030	21d
310.030	316.230	22a
316.230	321.200	22b
321.200	322.170	23a
322.170	324.330	23b
324.330	326.290	24a
326.290	331.000	24b
331.000	335.680	24c
335.680	338.760	24d
338.760	342.510	25a
342.510	346.540	25b
346.540	348.120	s4
348.120	349.430	26-27a
349.430	353.280	26-27b
353.280	357.040	26-27c
357.040	360.290	26-27d
360.290	362.340	26-27e
362.340	367.190	26-27f
367.190	370.400	28a
370.400	372.430	28b
372.430	375.670	28c
375.670	379.320	28d
379.320	385.000	29a
385.000	386.240	s5
386.240	388.960	30a
388.960	393.130	30b
393.130	398.620	30c
398.620	403.180	31a
403.180	407.740	31b
407.740	415.340	31c
415.340	424.230	32a
424.230	433.160	32b
433.160	439.620	33a
439.620	444.990	33b
444.990	451.860	34a
451.860	461.360	34b
461.360	463.120	s6
463.120	468.030	35a
468.030	470.560	35b
470.560	473.940	36a
473.940	481.470	36b
481.470	486.380	36c
486.380	493.090	37a
493.090	499.050	37b
499.050	503.710	38a
503.710	506.950	38b
506.950	509.930	38c
509.930	511.040	38d
511.040	515.730	38e
515.730	518.520	39a
518.520	519.900	39b
519.900	521.000	39c
521.000	524.320	39d
524.320	528.460	39e
528.460	531.500	40a
531.500	534.490	40b
534.490	538.400	40c
538.400	542.060	41a
542.060	543.920	41b
543.920	548.680	41c
