\id MRK
\c 8
\level phrase
\separators . ? ! : ; ,
4.560	9.280	1a
9.280	15.820	1b
15.820	19.440	2a
19.440	22.340	2b
22.340	25.320	2c
25.320	35.740	3
35.740	39.480	4a
39.480	46.320	4b
46.320	48.500	5a
48.500	51.900	5b
51.900	53.880	5c
53.880	55.320	5d
55.320	59.120	6a
59.120	65.320	6b
65.320	69.680	6c
69.680	72.540	6d
72.540	76.320	7a
76.320	80.960	7b
80.960	84.880	7c
84.880	88.900	8a
88.900	94.680	8b
94.680	98.480	9a
98.480	102.440	9b
102.440	109.140	10
109.140	114.360	11a
114.360	117.780	11b
117.780	121.220	11c
121.220	124.820	12a
124.820	127.160	12b
127.160	132.320	12c
132.320	138.320	12d
138.320	143.880	13
143.880	150.560	14a
150.560	154.240	14b
154.240	158.740	15a
158.740	159.860	15b
159.860	165.980	15c
165.980	169.280	16a
169.280	173.920	16b
173.920	176.420	17a
176.420	181.640	17b
181.640	186.540	17c
186.540	190.340	17d
190.340	193.200	18a
193.200	196.440	18b
196.440	199.080	18c
199.080	208.020	19a
208.020	210.440	19b
210.440	211.760	19c
211.760	214.080	20a
214.080	224.520	20b
224.520	226.640	20c
226.640	227.880	20d
227.880	230.360	21a
230.360	233.180	21b
233.180	237.340	22a
237.340	245.720	22b
245.720	251.340	23a
251.340	254.240	23b
254.240	257.680	23c
257.680	259.620	23d
259.620	261.960	24a
261.960	264.240	24b
264.240	266.980	24c
266.980	270.660	24d
270.660	273.960	25a
273.960	276.600	25b
276.600	281.040	25c
281.040	293.300	26
293.300	301.760	27a
301.760	306.080	27b
306.080	309.220	27c
309.220	312.340	28a
312.340	318.500	28b
318.500	324.420	28c
324.420	332.060	28d
332.060	334.580	29a
334.580	338.580	29b
338.580	339.960	29c
339.960	342.120	29d
342.120	348.720	30
348.720	351.980	31a
351.980	358.060	31b
358.060	359.260	31c
359.260	360.760	31d
360.760	366.240	31e
366.240	370.220	31f
370.220	375.020	32a
375.020	381.140	32b
381.140	385.780	33a
385.780	389.680	33b
389.680	390.680	33c
390.680	392.020	33d
392.020	395.000	33e
395.000	397.980	33f
397.980	405.380	34a
405.380	413.780	34b
413.780	423.380	34c
423.380	431.620	35a
431.620	440.920	35b
440.920	452.280	36
452.280	458.400	37
458.400	479.380	38a
479.380	492.280	38b
