4.960	8.400	s1
8.400	14.720	1
14.720	21.560	2
21.560	34.000	3
34.000	42.200	4
42.200	48.780	5
48.780	51.120	s2
51.120	67.180	6
67.180	79.300	7
79.300	101.760	8
101.760	119.000	9
119.000	121.040	s3
121.040	135.820	10
135.820	140.700	11
140.700	153.880	12
153.880	166.280	13
166.280	174.260	14
174.260	178.560	s4
178.560	194.020	15
194.020	206.320	16
206.320	217.600	17
217.600	221.320	s5
221.320	231.260	18
231.260	240.860	19
240.860	247.100	20
247.100	250.920	s6
250.920	263.420	21
263.420	270.760	22
270.760	277.280	23
277.280	286.680	24
286.680	301.220	25
301.220	311.220	26
311.220	318.720	27
318.720	337.040	28
337.040	345.760	29
345.760	356.860	30
356.860	364.560	31
364.560	373.840	32
373.840	381.340	33
381.340	391.620	34
391.620	401.080	35
