4.640	8.040	s1
8.040	15.440	1
15.440	21.580	2
21.580	30.280	3
30.280	38.540	4
38.540	52.300	5
52.300	66.140	6
66.140	73.660	7
73.660	78.800	8
78.800	87.960	9
87.960	91.720	s2
91.720	99.040	10
99.040	109.880	11
109.880	119.440	12
119.440	125.520	13
125.520	138.440	14
138.440	145.400	15
145.400	152.100	16
152.100	161.900	17
161.900	169.360	18
169.360	180.600	19
180.600	189.860	20
189.860	194.320	s3
194.320	200.960	21
200.960	213.320	22
213.320	229.060	23
229.060	239.000	24
239.000	245.800	25
245.800	252.920	26
252.920	262.660	27
262.660	274.820	28
274.820	278.140	s4
278.140	287.800	29
287.800	304.000	30
304.000	319.300	31
319.300	322.720	s5
322.720	342.940	32
342.940	351.360	33
351.360	358.660	34
358.660	361.900	35
361.900	374.940	36
374.940	381.240	37
381.240	386.840	38
386.840	394.920	39
