3.960	5.940	s1
5.940	11.280	1
11.280	21.000	2
21.000	31.400	3
31.400	52.600	4
52.600	55.800	s2
55.800	64.740	5
64.740	71.360	6
71.360	75.640	7
75.640	85.540	8
85.540	103.300	9
103.300	115.700	10
115.700	125.940	11
125.940	135.640	12
135.640	146.300	13
146.300	150.420	s3
150.420	156.720	14
156.720	166.760	15
166.760	182.600	16
182.600	194.160	17
194.160	196.520	s4
196.520	206.160	18
206.160	217.840	19
217.840	227.260	20
227.260	234.040	21
234.040	241.660	22
241.660	243.940	s5
243.940	250.540	23
250.540	258.980	24
258.980	267.660	25
267.660	280.560	26
280.560	289.240	27
289.240	296.280	s6
296.280	308.120	28
308.120	317.160	29
317.160	320.940	30
320.940	329.140	31
329.140	340.800	32
340.800	352.580	33
352.580	362.320	34
