4.000	6.500	s1
6.500	11.420	1
11.420	24.380	2
24.380	30.200	3
30.200	37.060	4
37.060	44.160	5
44.160	58.320	6
58.320	61.280	7
61.280	68.320	8
68.320	71.860	s2
71.860	87.160	9
87.160	97.620	10
97.620	106.660	11
106.660	114.480	12
114.480	129.060	13
129.060	132.300	s3
132.300	143.420	14
143.420	156.860	15
156.860	167.840	16
167.840	186.800	17
186.800	188.380	s4
188.380	206.700	18
206.700	210.360	19
210.360	220.760	20
220.760	228.120	21
228.120	238.240	22
238.240	246.320	23
246.320	254.420	24
254.420	265.080	25
265.080	269.360	26
269.360	273.000	s5
273.000	283.960	27
283.960	297.260	28
297.260	304.660	29
304.660	314.880	30
314.880	321.300	31
321.300	324.700	s6
324.700	337.160	32
337.160	349.660	33
349.660	357.280	34
357.280	360.300	s7
360.300	374.120	35
374.120	383.620	36
383.620	391.580	37
391.580	399.120	38
