3.040	8.800	1a
8.800	14.100	1b
14.100	19.920	2a
19.920	25.300	2b
25.300	27.840	3a
27.840	28.620	3b
28.620	36.080	3c
36.080	37.920	4a
37.920	41.280	4b
41.280	43.340	4c
43.340	51.360	4d
51.360	55.040	4e
55.040	56.640	4f
56.640	59.220	5a
59.220	62.020	5b
62.020	66.620	6a
66.620	70.200	6b
70.200	72.300	6c
72.300	75.500	6d
75.500	77.000	7a
77.000	77.600	7b
77.600	81.000	7c
81.000	85.000	7d
85.000	87.160	7e
87.160	91.400	7f
91.400	92.640	8a
92.640	93.240	8b
93.240	95.080	8c
95.080	103.100	9
103.100	106.700	10a
106.700	108.000	10b
108.000	111.500	10c
111.500	113.420	10d
113.420	115.440	10e
115.440	117.740	11a
117.740	119.720	11b
119.720	121.020	11c
121.020	123.400	11d
123.400	125.440	12a
125.440	127.040	12b
127.040	128.320	12c
128.320	130.420	12d
130.420	132.640	13a
132.640	134.220	13b
134.220	138.500	13c
138.500	140.540	13d
140.540	146.480	14a
146.480	147.160	14b
147.160	149.940	14c
149.940	152.300	14d
152.300	153.460	14e
153.460	156.760	14f
156.760	160.220	15a
160.220	162.320	15b
162.320	164.120	15c
164.120	167.840	16a
167.840	171.360	16b
171.360	174.220	17a
174.220	180.040	17b
180.040	181.180	18a
181.180	187.860	18b
187.860	192.180	18c
192.180	195.300	18d
195.300	201.460	18e
201.460	204.100	19a
204.100	206.240	19b
206.240	208.380	19c
208.380	211.840	19d
211.840	213.380	19e
213.380	216.360	19f
216.360	219.780	19g
219.780	225.720	20a
225.720	232.720	20b
232.720	236.400	20c
236.400	242.600	21a
242.600	245.640	21b
245.640	247.360	21c
247.360	251.140	22a
251.140	254.760	22b
254.760	256.120	23a
256.120	258.800	23b
258.800	263.560	23c
263.560	265.440	23d
265.440	267.200	23e
267.200	268.620	23f
268.620	270.880	24a
270.880	274.920	24b
274.920	277.700	24c
277.700	283.740	24d
283.740	288.580	24e
288.580	290.880	25a
290.880	292.940	25b
292.940	294.980	25c
294.980	295.960	25d
295.960	301.040	25e
301.040	302.220	25f
302.220	304.320	26a
304.320	307.440	26b
307.440	310.280	26c
310.280	316.320	27a
316.320	318.800	27b
318.800	321.300	28a
321.300	323.300	28b
323.300	326.020	28c
326.020	328.700	28d
328.700	334.040	29a
334.040	336.740	29b
336.740	344.700	29c
344.700	349.440	29d
349.440	352.280	30a
352.280	354.060	30b
354.060	358.600	30c
358.600	361.840	30d
361.840	364.040	30e
364.040	366.120	30f
366.120	368.240	30g
368.240	369.860	30h
369.860	376.120	31a
376.120	378.960	31b
378.960	379.940	32a
379.940	384.160	32b
384.160	387.060	32c
387.060	394.900	33a
394.900	396.360	33b
396.360	399.040	34a
399.040	402.140	34b
402.140	404.660	34c
404.660	407.660	34d
407.660	410.400	35a
410.400	417.100	35b
417.100	420.120	36a
420.120	425.060	36b
425.060	426.400	36c
426.400	433.260	36d
433.260	435.660	36e
435.660	438.240	36f
438.240	439.440	37a
439.440	440.920	37b
440.920	451.200	37c
451.200	453.460	38a
453.460	455.840	38b
455.840	458.400	38c
458.400	460.160	38d
460.160	463.900	39a
463.900	465.520	39b
465.520	467.960	39c
467.960	473.520	39d
473.520	475.680	39e
475.680	479.780	40a
479.780	481.900	40b
481.900	484.600	41
484.600	486.380	42a
486.380	490.360	42b
490.360	494.120	43a
494.120	499.800	43b
499.800	502.200	43c
502.200	505.120	44a
505.120	508.720	44b
508.720	511.320	44c
511.320	513.860	44d
513.860	515.480	45a
515.480	523.000	45b
523.000	525.240	45c
525.240	529.360	46a
529.360	533.300	46b
533.300	536.440	46c
536.440	541.360	47a
541.360	543.960	47b
