3.560	8.180	1a
8.180	11.840	1b
11.840	16.620	1c
16.620	19.320	1d
19.320	23.760	2a
23.760	27.640	2b
27.640	29.420	3a
29.420	43.540	3b
43.540	44.760	4a
44.760	46.700	4b
46.700	48.740	4c
48.740	50.900	4d
50.900	53.620	4e
53.620	54.040	5a
54.040	55.460	5b
55.460	57.480	5c
57.480	59.140	5d
59.140	64.400	5e
64.400	66.060	6a
66.060	69.320	6b
69.320	69.800	6c
69.800	72.600	7a
72.600	74.840	7b
74.840	76.580	7c
76.580	78.100	7d
78.100	79.560	8a
79.560	80.880	8b
80.880	84.120	8c
84.120	88.100	8d
88.100	90.200	9a
90.200	92.880	9b
92.880	94.140	9c
94.140	96.580	9d
96.580	98.220	9e
98.220	100.120	9f
100.120	101.120	10a
101.120	106.100	10b
106.100	112.220	10c
112.220	114.700	11a
114.700	120.420	11b
120.420	122.680	11c
122.680	124.720	11d
124.720	129.340	12a
129.340	138.520	12b
138.520	141.820	13a
141.820	146.380	13b
146.380	148.160	14a
148.160	150.340	14b
150.340	152.240	14c
152.240	156.240	14d
156.240	168.500	15a
168.500	173.640	15b
173.640	186.760	16a
186.760	188.700	16b
188.700	192.080	17a
192.080	193.600	17b
193.600	197.580	17c
197.580	200.160	17d
200.160	201.400	17e
201.400	214.880	18a
214.880	216.720	18b
216.720	228.340	19
228.340	230.660	20a
230.660	235.440	20b
235.440	244.800	20c
244.800	245.960	21a
245.960	249.200	21b
249.200	250.020	21c
250.020	251.880	21d
251.880	253.400	21e
253.400	255.460	22a
255.460	259.060	22b
259.060	261.400	22c
261.400	265.980	22d
265.980	267.840	23a
267.840	269.620	23b
269.620	271.220	23c
271.220	272.700	23d
272.700	274.780	23e
274.780	276.260	24a
276.260	278.220	24b
278.220	285.360	24c
285.360	288.360	25a
288.360	291.260	25b
291.260	293.520	25c
293.520	297.480	25d
297.480	301.680	25e
301.680	302.460	25f
302.460	306.240	26a
306.240	308.700	26b
308.700	311.080	26c
311.080	312.480	26d
312.480	316.380	26e
316.380	325.980	27
325.980	327.020	28a
327.020	338.940	28b
338.940	340.560	28c
340.560	349.900	28d
349.900	355.620	29a
355.620	359.640	29b
359.640	361.240	30a
361.240	363.740	30b
363.740	366.620	30c
366.620	368.820	31a
368.820	373.780	31b
373.780	376.180	31c
376.180	380.660	31d
380.660	381.960	32a
381.960	385.880	32b
385.880	387.360	32c
387.360	390.960	32d
390.960	396.280	33a
396.280	398.940	33b
398.940	401.460	34a
401.460	407.940	34b
407.940	411.240	35a
411.240	411.880	35b
411.880	417.740	35c
417.740	419.560	35d
419.560	421.920	36a
421.920	426.720	36b
426.720	427.960	36c
427.960	432.560	36d
432.560	434.780	36e
434.780	436.520	37a
436.520	438.480	37b
438.480	440.120	37c
440.120	441.980	37d
441.980	446.740	37e
446.740	451.200	37f
451.200	454.300	37g
454.300	456.380	38a
456.380	458.080	38b
458.080	459.440	38c
459.440	468.140	38d
468.140	471.300	38e
471.300	473.760	39a
473.760	476.160	39b
476.160	482.500	39c
482.500	486.060	39d
486.060	488.180	40a
488.180	489.480	40b
489.480	495.840	40c
