5.840	10.560	1a
10.560	13.360	1b
13.360	15.200	1c
15.200	16.920	2a
16.920	18.380	2b
18.380	19.160	2c
19.160	20.320	2d
20.320	22.120	2e
22.120	24.540	2f
24.540	27.120	3a
27.120	31.180	3b
31.180	33.920	3c
33.920	38.720	3d
38.720	40.760	4a
40.760	42.860	4b
42.860	46.300	4c
46.300	48.800	4d
48.800	52.300	4e
52.300	60.100	5
60.100	70.820	6
70.820	87.560	7
87.560	92.140	8a
92.140	94.140	8b
94.140	95.440	8c
95.440	98.340	8d
98.340	100.960	9a
100.960	103.720	9b
103.720	105.200	9c
105.200	108.140	9d
108.140	113.220	10
113.220	115.120	11a
115.120	121.280	11b
121.280	123.620	11c
123.620	127.500	11d
127.500	128.980	12a
128.980	130.260	12b
130.260	131.820	12c
131.820	132.720	12d
132.720	134.680	13a
134.680	136.740	13b
136.740	140.680	13c
140.680	148.080	14a
148.080	152.120	14b
152.120	154.940	15a
154.940	157.560	15b
157.560	159.420	15c
159.420	169.320	15d
169.320	171.680	16a
171.680	175.160	16b
175.160	178.260	16c
178.260	185.340	16d
185.340	188.940	16e
188.940	191.660	17a
191.660	194.400	17b
194.400	197.120	17c
197.120	198.740	17d
198.740	201.020	17e
201.020	202.960	17f
202.960	207.000	18a
207.000	215.760	18b
215.760	217.660	19a
217.660	219.860	19b
219.860	222.820	19c
222.820	225.540	19d
225.540	229.660	20a
229.660	234.420	20b
234.420	238.560	21a
238.560	242.260	21b
242.260	244.840	21c
244.840	247.940	22a
247.940	254.460	22b
254.460	257.460	22c
257.460	261.440	22d
261.440	263.060	23a
263.060	264.800	23b
264.800	266.800	23c
266.800	270.220	24a
270.220	273.920	24b
273.920	276.360	24c
276.360	279.980	24d
279.980	281.820	24e
281.820	284.380	25a
284.380	285.880	25b
285.880	290.260	25c
290.260	293.920	25d
293.920	296.640	26a
296.640	298.720	26b
298.720	300.740	26c
300.740	303.020	27a
303.020	311.440	27b
311.440	313.720	27c
313.720	314.680	28a
314.680	317.200	28b
317.200	319.160	28c
319.160	319.960	28d
319.960	322.100	28e
322.100	323.720	29a
323.720	326.280	29b
326.280	330.240	29c
330.240	331.780	29d
331.780	335.100	30a
335.100	337.920	30b
337.920	339.180	30c
339.180	341.020	30d
341.020	343.360	30e
343.360	346.560	31a
346.560	349.700	31b
349.700	356.080	31c
356.080	359.280	31d
359.280	361.820	32a
361.820	365.200	32b
365.200	367.180	32c
367.180	370.780	33a
370.780	373.020	33b
373.020	375.600	34a
375.600	379.660	34b
379.660	386.340	34c
386.340	388.220	35a
388.220	395.780	35b
395.780	397.400	35c
397.400	400.940	35d
400.940	402.660	36a
402.660	403.600	36b
403.600	404.720	36c
404.720	406.860	36d
406.860	408.800	37a
408.800	413.400	37b
413.400	414.460	37c
414.460	416.960	38a
416.960	418.040	38b
418.040	423.900	38c
423.900	425.780	39a
425.780	428.600	39b
428.600	431.820	39c
431.820	434.820	39d
434.820	439.120	39e
439.120	440.620	39f
440.620	443.560	40a
443.560	447.240	40b
447.240	448.080	40c
448.080	448.840	40d
448.840	450.820	41a
450.820	452.820	41b
452.820	454.200	41c
454.200	458.020	41d
458.020	461.240	41e
461.240	465.040	41f
