3.680	4.460	1a
4.460	8.560	1b
8.560	13.480	2a
13.480	19.880	2b
19.880	22.100	2c
22.100	24.460	2d
24.460	29.840	3a
29.840	35.520	3b
35.520	38.420	3c
38.420	41.840	4a
41.840	46.220	4b
46.220	50.800	4c
50.800	53.240	4d
53.240	56.100	4e
56.100	63.700	5a
63.700	65.480	5b
65.480	70.200	5c
70.200	74.540	6a
74.540	78.820	6b
78.820	86.840	6c
86.840	91.720	7a
91.720	93.680	7b
93.680	95.840	7c
95.840	97.680	7d
97.680	102.660	8a
102.660	108.860	8b
108.860	112.320	9a
112.320	117.600	9b
117.600	121.180	10a
121.180	123.840	10b
123.840	131.080	10c
131.080	134.200	11a
134.200	136.220	11b
136.220	143.160	11c
143.160	145.200	12a
145.200	148.200	12b
148.200	151.020	12c
151.020	153.380	13a
153.380	157.360	13b
157.360	161.160	14a
161.160	163.700	14b
163.700	166.880	15a
166.880	169.560	15b
169.560	171.880	15c
171.880	173.440	15d
173.440	179.160	15e
179.160	183.920	15f
183.920	187.380	16a
187.380	198.600	16b
198.600	200.500	16c
200.500	202.540	17a
202.540	206.560	17b
206.560	211.240	17c
211.240	215.780	18a
215.780	217.560	18b
217.560	220.280	18c
220.280	223.860	18d
223.860	227.440	19a
227.440	229.720	19b
229.720	231.840	19c
231.840	237.980	19d
237.980	241.860	19e
241.860	246.460	19f
246.460	250.780	20a
250.780	258.200	20b
258.200	263.740	20c
263.740	266.220	20d
266.220	269.780	21a
269.780	273.180	21b
273.180	278.540	21c
278.540	285.100	22a
285.100	287.980	22b
287.980	292.640	22c
292.640	297.940	22d
297.940	301.020	23a
301.020	304.220	23b
304.220	308.740	24a
308.740	312.680	24b
312.680	317.040	24c
317.040	319.900	24d
319.900	323.040	24e
323.040	327.540	24f
327.540	333.380	25a
333.380	336.280	25b
336.280	339.500	26a
339.500	343.560	26b
343.560	346.180	26c
346.180	352.360	26d
352.360	354.560	27a
354.560	358.240	27b
358.240	362.360	27c
