\id LUK
\c 24
\level phrase
\separators . ? ! : ; , ।
4.680	10.580	1a
10.580	14.340	1b
14.340	16.640	2a
16.640	18.220	2b
18.220	22.220	3
22.220	27.140	4a
27.140	29.080	4b
29.080	30.680	4c
30.680	35.540	5a
35.540	37.580	5b
37.580	43.160	5c
43.160	44.740	6a
44.740	45.660	6b
45.660	49.000	6c
49.000	50.360	7a
50.360	53.120	7b
53.120	57.100	7c
57.100	60.860	8
60.860	63.040	9a
63.040	67.880	9b
67.880	70.880	9c
70.880	75.400	10a
75.400	75.440	10b
75.440	81.300	10c
81.300	84.480	11a
84.480	90.180	11b
90.180	91.960	12a
91.960	93.620	12b
93.620	99.640	12c
99.640	107.580	13a
107.580	110.420	13b
110.420	113.420	13c
113.420	115.320	14a
115.320	117.740	14b
117.740	120.880	15a
120.880	123.960	15b
123.960	126.160	16a
126.160	129.340	16b
129.340	130.940	17a
130.940	135.340	17b
135.340	137.680	17c
137.680	141.440	18a
141.440	142.200	18b
142.200	146.720	18c
146.720	148.360	18d
148.360	149.920	19a
149.920	151.020	19b
151.020	152.420	19c
152.420	154.700	19d
154.700	160.360	19e
160.360	166.780	20
166.780	168.480	21a
168.480	171.220	21b
171.220	174.360	21c
174.360	179.200	22a
179.200	181.680	22b
181.680	183.900	23a
183.900	185.000	23b
185.000	188.780	23c
188.780	190.180	23d
190.180	191.740	23e
191.740	198.380	24a
198.380	200.460	24b
200.460	201.960	25a
201.960	202.900	25b
202.900	210.380	25c
210.380	212.860	26a
212.860	216.800	26b
216.800	218.300	27a
218.300	226.300	27b
226.300	227.540	27c
227.540	234.940	28a
234.940	238.680	28b
238.680	240.260	29a
240.260	241.540	29b
241.540	245.180	29c
245.180	248.600	29d
248.600	251.940	30a
251.940	256.300	30b
256.300	262.240	31
262.240	264.480	32a
264.480	269.700	32b
269.700	273.880	32c
273.880	277.480	33a
277.480	282.760	33b
282.760	285.060	34a
285.060	288.000	34b
288.000	292.360	35a
292.360	299.080	35b
299.080	304.540	36a
304.540	308.620	36b
308.620	310.460	36c
310.460	315.580	37a
315.580	317.460	37b
317.460	319.400	38a
319.400	323.220	38b
323.220	325.480	39a
325.480	326.860	39b
326.860	328.840	39c
328.840	331.780	39d
331.780	334.020	39e
334.020	336.680	40
336.680	341.700	41a
341.700	343.640	41b
343.640	345.320	41c
345.320	348.400	41d
348.400	352.720	42
352.720	354.940	43
354.940	356.480	44a
356.480	359.740	44b
359.740	360.560	44c
360.560	363.460	44d
363.460	367.000	44e
367.000	368.160	44f
368.160	373.420	45
373.420	374.480	46a
374.480	376.300	46b
376.300	382.600	46c
382.600	390.000	47
390.000	393.480	48
393.480	394.880	49a
394.880	395.860	49b
395.860	398.600	49c
398.600	402.200	49d
402.200	404.920	49e
404.920	412.580	50
412.580	421.520	51
421.520	430.300	52
430.300	434.280	53
