\id LUK
\c 14
\level phrase
\separators . ? ! : ; , ।
4.760	11.360	1a
11.360	14.440	1b
14.440	20.040	2
20.040	22.820	3a
22.820	28.040	3b
28.040	29.500	4a
29.500	35.240	4b
35.240	37.340	5a
37.340	41.800	5b
41.800	45.520	5c
45.520	49.880	6
49.880	53.700	7a
53.700	58.100	7b
58.100	61.160	7c
61.160	64.200	8a
64.200	67.800	8b
67.800	69.400	8c
69.400	73.540	8d
73.540	76.320	9a
76.320	78.080	9b
78.080	79.860	9c
79.860	83.820	9d
83.820	85.620	10a
85.620	87.620	10b
87.620	90.780	10c
90.780	91.480	10d
91.480	92.840	10e
92.840	97.260	10f
97.260	101.260	11a
101.260	104.940	11b
104.940	108.460	12a
108.460	110.860	12b
110.860	112.320	12c
112.320	113.220	12d
113.220	117.220	12e
117.220	118.500	12f
118.500	124.740	12g
124.740	126.440	13a
126.440	127.480	13b
127.480	128.300	13c
128.300	131.200	13d
131.200	132.100	14a
132.100	140.920	14b
140.920	148.460	15a
148.460	152.540	15b
152.540	155.220	16a
155.220	161.820	16b
161.820	163.920	17a
163.920	169.420	17b
169.420	170.200	17c
170.200	171.860	17d
171.860	175.440	18a
175.440	178.800	18b
178.800	180.340	18c
180.340	182.220	18d
182.220	183.880	18e
183.880	185.720	18f
185.720	190.000	19a
190.000	194.700	19b
194.700	199.600	19c
199.600	201.580	20a
201.580	205.960	20b
205.960	207.540	21a
207.540	211.700	21b
211.700	214.100	21c
214.100	218.840	21d
218.840	219.620	21e
219.620	222.280	21f
222.280	226.040	22a
226.040	231.880	22b
231.880	234.120	23a
234.120	238.660	23b
238.660	240.720	23c
240.720	242.720	24a
242.720	251.200	24b
251.200	258.080	25
258.080	263.680	26a
263.680	270.720	26b
270.720	276.940	27
276.940	283.220	28a
283.220	285.120	28b
285.120	285.800	28c
285.800	291.640	29a
291.640	295.680	29b
295.680	299.680	30
299.680	308.520	31a
308.520	313.860	31b
313.860	316.940	31c
316.940	319.400	31d
319.400	322.980	32a
322.980	325.260	32b
325.260	334.020	32c
334.020	340.360	33a
340.360	344.280	33b
344.280	346.200	34a
346.200	348.640	34b
348.640	352.540	34c
352.540	356.480	35a
356.480	360.100	35b
360.100	363.040	35c
